-3.881770239413452561e+00 -1.723448845389598638e+00 -5.631986493296370355e+00 1.841444878429636445e+00 -4.664622178183131851e+00 -2.414877375399080428e+00 -4.027187521426601080e+00 -9.612703357503191715e-01 -2.498177074069677595e+00 -1.206192736788064046e+00 -2.178429891207534386e+00 -4.740709016041818047e-01 -5.068908535787688407e-01 -1.315823744559998953e+00 -1.326152946494446594e+00 -1.577154808436503686e+00
-4.400646761873018953e+00 -1.943215593383949447e+00 -6.066850271232294922e+00 1.742747758134713720e+00 -4.748432018268273325e+00 -2.653040852131081095e+00 -4.294176612479121857e+00 -1.321124391808955911e+00 -2.657817135055259961e+00 -9.868298092427251200e-01 -2.161792462316485697e+00 -5.102235922598641338e-01 -3.280992346134108950e-01 -1.029642980186086687e+00 -1.361941933365270030e+00 -2.046545809700072382e+00
-4.920518699395856288e+00 -2.117943746650268633e+00 -6.498549879178415090e+00 1.637199053670845839e+00 -4.802199500981989999e+00 -2.811910280641695348e+00 -4.593376815829608439e+00 -1.798459506648071304e+00 -2.396847549116990717e+00 -7.453391725249620681e-01 -2.146847788160332726e+00 -5.425915546731306938e-01 -2.441669529394252247e-01 -5.223410342191461275e-01 -1.721788475133675833e+00 -2.762970429971510100e+00
-5.264473602799550456e+00 -2.259098674089316638e+00 -6.927412139798691193e+00 1.525476885887537160e+00 -4.862894052907222431e+00 -2.848999777959351665e+00 -5.064404331413546068e+00 -2.424974315187961249e+00 -6.796836796512607526e-01 -1.015632431587425888e+00 -2.133410010587327932e+00 -5.719387880547540659e-01 -4.362342019785640512e-01 2.437324232606680463e-01 -3.260322873133271404e+00 -3.229403395007237609e+00
-5.318141960148927261e+00 -2.747148942807387417e+00 -7.353693196889666162e+00 1.408153744513346739e+00 -5.075673522520628644e+00 -2.706118144596281638e+00 -5.676214678892952392e+00 -2.878963939538681682e+00 -6.437334765067488640e-02 -3.451468856761234161e+00 -2.121028778049989238e+00 -5.984636608578115524e-01 -2.099324916243046513e+00 9.964640378697114942e-01 -2.224923723406713627e+00 -1.519773711639416103e+00
-5.298198625763987479e+00 -3.279515474333604352e+00 -7.777569268127858315e+00 1.285770066932611533e+00 -5.659755507560038090e+00 -2.699082514181258663e+00 -5.992739188533479755e+00 -3.147730761926686327e+00 -1.904370898526949740e-01 -2.146244216614614064e+00 -2.109338065951518626e+00 -6.226326526699017538e-01 -3.113591839027892938e+00 -6.344821301498717592e-01 -1.096283770518317269e+00 -1.169883191954364188e+00
-5.387762676557840358e+00 -3.677652288979707862e+00 -8.199154741932497714e+00 1.158699514392643071e+00 -6.292075257885873185e+00 -2.921079880603132839e+00 -6.153809145142299819e+00 -3.317007429398645790e+00 -6.622547502515474527e-01 -1.861134830322151101e+00 -2.098184254928781467e+00 -6.453101548441393387e-01 -3.093104406504409987e+00 -1.644797116442722418e+00 -6.561073536656841787e-01 -4.220000897797397399e-01
-5.551989010214512632e+00 -4.030226042810772569e+00 -8.618568294947053232e+00 1.027220185838348288e+00 -6.827209226948043330e+00 -3.336078048302998589e+00 -6.339574520942074187e+00 -3.334437580393346146e+00 -9.523252087944644728e-01 -1.665145161503468474e+00 -2.087667332683317500e+00 -6.666106169259109482e-01 -2.174481460187117854e+00 -2.286344793344291748e+00 -1.295176763685523813e+00 4.485838038491855861e-02
-5.762302203423450564e+00 -4.348731558110683793e+00 -9.035928576507211929e+00 8.916173798137965179e-01 -7.190865278560736762e+00 -3.781576116023809497e+00 -6.652784226093431563e+00 -3.351312592427982739e+00 -1.135756376158309155e+00 -1.522118665063219467e+00 -2.077651535357350809e+00 -6.864799512994341768e-01 -1.542194284649178293e+00 -2.118853104183629377e+00 -1.754048569185585826e+00 -2.457904708424693552e-01
-6.004651856249530795e+00 -4.642911779499597991e+00 -9.451315022395911924e+00 7.521600251876401355e-01 -7.467445528137773181e+00 -4.182841138103335688e+00 -7.023007109334773901e+00 -3.432891395413300462e+00 -1.279499100893498387e+00 -1.418497099482779911e+00 -2.067949951799922470e+00 -7.051184874648082079e-01 -1.249512296910856302e+00 -1.891523272117347609e+00 -1.912689415746146704e+00 -5.581033323238174804e-01
-6.274454270594161720e+00 -4.918628532461868375e+00 -9.864783304376262052e+00 6.090733172912780047e-01 -7.699433999273089135e+00 -4.542440443939073980e+00 -7.412287173407627883e+00 -3.570970029798844259e+00 -1.412767623343737844e+00 -1.335533204155817000e+00 -2.058505680362267221e+00 -7.227281494973909481e-01 -1.077393264405701823e+00 -1.703658795495542000e+00 -1.960984197238715643e+00 -8.113220422400033716e-01
-6.571172789888268362e+00 -5.178849243661406199e+00 -1.027638471897809858e+01 4.625493705466214300e-01 -7.902240760477930337e+00 -4.867875136991375307e+00 -7.805699709840001610e+00 -3.755272079882264080e+00 -1.550233761453285286e+00 -1.262453677643118777e+00 -2.049321135666716476e+00 -7.394387081327655764e-01 -9.509325961582175690e-01 -1.548925618523051329e+00 -1.959163272072203643e+00 -1.022424187089817860e+00
-6.896982445684320062e+00 -5.424777726098829689e+00 -1.068617310038836798e+01 3.127598916623087755e-01 -8.081373742303625818e+00 -5.164977910199552547e+00 -8.195507922341136009e+00 -3.978932746432262135e+00 -1.705819289891939983e+00 -1.191672284722221642e+00 -2.040414963414165062e+00 -7.553279651331963329e-01 -8.366155780967392541e-01 -1.420273932758600477e+00 -1.926800933947578010e+00 -1.205968008774735756e+00
-7.257596808711895164e+00 -5.656045009712736160e+00 -1.109420611675791335e+01 1.598644616069377355e-01 -8.236399639365565406e+00 -5.438885200890674732e+00 -8.576373877415226943e+00 -4.237344143151775988e+00 -1.903325928687538360e+00 -1.114174372357706222e+00 -2.031805070259168122e+00 -7.704419495936940532e-01 -7.040364660598438240e-01 -1.318458550034464549e+00 -1.870483300343872557e+00 -1.370167319402889605e+00
-7.666801470445226308e+00 -5.869534510613133804e+00 -1.150054434417068450e+01 4.015389908199289495e-03 -8.358038827279832716e+00 -5.696326790321521116e+00 -8.943731031888001226e+00 -4.527045382201699830e+00 -2.211156969081664592e+00 -1.007619045268915992e+00 -2.023501965252910484e+00 -7.848092045327274002e-01 -4.828519877405126337e-01 -1.262321458505824445e+00 -1.792139843275334599e+00 -1.518492483081285593e+00
-8.179687208069346127e+00 -6.047620003445199899e+00 -1.190524957871180511e+01 -1.546398906843874099e-01 -8.395452458186435152e+00 -5.958199546923715673e+00 -9.293265660349328883e+00 -4.844913253254766516e+00 -3.252573295423503374e+00 -6.299405458844016259e-01 -2.015507560006456700e+00 -7.984515022937312967e-01 4.513441651897253659e-01 -1.493662796544724003e+00 -1.692914075110186989e+00 -1.651187346665897504e+00
-8.297316214495868536e+00 -6.198403700336077904e+00 -1.230838396193463247e+01 -3.159590172426043897e-01 -8.851409457462603214e+00 -6.219191764397559830e+00 -9.621084502956938067e+00 -5.188299613411724742e+00 -3.999869445040529770e-01 -1.092082259718446302e+00 -2.007827947866291929e+00 -8.114040156481117094e-01 -2.525992970491384604e+00 -8.920248193116978586e-01 -1.575842902488690633e+00 -1.777731096710490233e+00
-8.428845789633742314e+00 -6.413609064133040327e+00 -1.271001149001930308e+01 -4.798097487870340294e-01 -9.320768313897859869e+00 -6.385596825598932824e+00 -9.923107774832299555e+00 -5.559319857948890942e+00 -8.515055595705572911e-01 -1.052695390454687852e+00 -2.000465464779203284e+00 -8.237244647281620757e-01 -2.226190982146090569e+00 -7.639119483658838305e-01 -1.431488758854567500e+00 -1.932910387840013344e+00
-8.626895375460390980e+00 -6.620123557770299705e+00 -1.311019294807299040e+01 -6.460695988966086434e-01 -9.760306036873613422e+00 -6.519956055279233276e+00 -1.018987823950938321e+01 -5.968667685601686479e+00 -1.110139180317647911e+00 -1.008526232020054758e+00 -1.993390567488707577e+00 -8.354536114544458547e-01 -2.198213551490706408e+00 -5.510771157185823110e-01 -1.207907466053358858e+00 -2.178185232195663179e+00
-8.870066150440996111e+00 -6.817963840535761655e+00 -1.350898242324787546e+01 -8.146242121437110573e-01 -1.023896415302137264e+01 -6.572675997783062662e+00 -1.037379910473927502e+01 -6.466034248165194676e+00 -1.310953677502743719e+00 -9.664200414071404399e-01 -1.986566727114734254e+00 -8.466342225651116715e-01 -3.037874338824617215e+00 4.122668023730928222e-01 -1.742560219083244544e-01 -3.172454729789586647e+00
-9.151020176165065578e+00 -7.008162592651486555e+00 -1.390642473463763729e+01 -9.853710114929722375e-01 -1.053189271356564660e+01 -7.079737994489850195e+00 -1.070701343861419197e+01 -6.514508101073223756e+00 -1.491849437368841791e+00 -9.353185734478097757e-01 -1.979930983083054041e+00 -8.573547634982566779e-01 -1.058158996081750347e+00 -2.343939737160078085e+00 -1.979711348816779903e+00 -4.366291172826040623e-01
-9.467853657559338387e+00 -7.194359655782181839e+00 -1.430255032669993476e+01 -1.158229435301702859e+00 -1.074633987841536431e+01 -7.509314298713326785e+00 -1.108414643184103809e+01 -6.642357710990224540e+00 -1.670296742078942964e+00 -9.267249622974232937e-01 -1.973422013379499074e+00 -8.677149835057094140e-01 -1.067307895544540086e+00 -1.990749369466939811e+00 -1.798624114347444625e+00 -7.880528761186743614e-01
-9.820717600575335382e+00 -7.381152064174649752e+00 -1.469738295203006828e+01 -1.333130235773523298e+00 -1.095636562010613879e+01 -7.886181999274080034e+00 -1.143096335333727254e+01 -6.820278202645081222e+00 -1.852344868984187043e+00 -9.415542202115823045e-01 -1.967025645927823252e+00 -8.777406816698754000e-01 -1.023739627625369186e+00 -1.779488387471837907e+00 -1.666540622813046824e+00 -9.744589020354511577e-01
-1.021090197300373248e+01 -7.573558199411190017e+00 -1.509094439836429657e+01 -1.510008033379843573e+00 -1.115519738819651963e+01 -8.224064713039233254e+00 -1.175292499801740753e+01 -7.029592957116968854e+00 -2.043786871489565282e+00 -9.838828138289920089e-01 -1.960734759767949642e+00 -8.874478615079618438e-01 -9.578404996509899405e-01 -1.592623279337753717e+00 -1.547288634441921884e+00 -1.109288236714039533e+00
-1.064092745125060269e+01 -7.778047855280050271e+00 -1.548325537520610418e+01 -1.688800442043668637e+00 -1.133939984237275667e+01 -8.523324370519798521e+00 -1.205092532028563923e+01 -7.263532636183620106e+00 -2.251000859883977689e+00 -1.064890136254437625e+00 -1.954545605298746880e+00 -8.968508560094561322e-01 -8.789612809661182524e-01 -1.387962145289416860e+00 -1.425143019201583261e+00 -1.223539053835436485e+00
-1.111442185496261637e+01 -8.004588509749330782e+00 -1.587433618733209784e+01 -1.869447909404263308e+00 -1.150734410162225529e+01 -8.776395233772522175e+00 -1.232294507673128692e+01 -7.519755052180935095e+00 -2.477262031404815268e+00 -1.209964173785764041e+00 -1.948458079750788441e+00 -9.059636162396358383e-01 -7.988917834680870911e-01 -1.122916543281440971e+00 -1.285038870726735505e+00 -1.334397858081906696e+00
-1.163367014340991723e+01 -8.270507789805385812e+00 -1.626420763470715514e+01 -2.051893551775693769e+00 -1.166255608355757900e+01 -8.964723366448879460e+00 -1.256315259050676048e+01 -7.799543398157000595e+00 -2.697310489549062051e+00 -1.467168481253674051e+00 -1.942477705252196429e+00 -9.147982986153007090e-01 -7.680093538708712142e-01 -7.272651218980312748e-01 -1.101853216678297942e+00 -1.464010289621741068e+00
-1.218535978194811342e+01 -8.599608448691764551e+00 -1.665289245764234138e+01 -2.236082276490955145e+00 -1.183152587716315907e+01 -9.055703707439421990e+00 -1.275834756696095695e+01 -8.111755074644721120e+00 -2.760273629791095917e+00 -1.806460932425984378e+00 -1.936618741937271571e+00 -9.233589683637825063e-01 -9.881252548206125308e-01 -1.665295219813009153e-01 -8.246331388014489505e-01 -1.676892768617679330e+00
-1.272164646243200536e+01 -8.960617681424096759e+00 -1.704041694487143843e+01 -2.421958127960590179e+00 -1.208659106550244999e+01 -9.044829309869740541e+00 -1.288401044244183424e+01 -8.492225789092346488e+00 -2.575832838968471705e+00 -1.635773116637332825e+00 -1.930900067274178289e+00 -9.316325284975506271e-01 -1.590872027887858309e+00 2.083744984363372355e-01 -4.120458312199209439e-01 -2.214211044690201469e+00
-1.318200243348685419e+01 -9.164541485168298252e+00 -1.742680990094066118e+01 -2.609462420700148666e+00 -1.247917279294922288e+01 -8.990299852730917252e+00 -1.294921901940412567e+01 -9.071808550827308082e+00 -1.534352414183326685e+00 -1.876904390275349610e-01 -1.925323539872870304e+00 -9.396146255534459923e-01 -2.424762698933961236e+00 2.863090995148295792e-01 -6.252121123602717434e-01 -3.732246226322597060e+00
-1.321363050530916183e+01 -9.258156217066513705e+00 -1.781209566960494328e+01 -2.798541736650697054e+00 -1.308004977477617281e+01 -9.002058915208818846e+00 -1.323596742862370768e+01 -9.693836841580509400e+00 6.998129025309679507e-01 -7.579634687029269680e-01 -1.919836632979533553e+00 -9.473635588647951744e-01 -3.576841058166214893e+00 -6.727489258777747949e-01 -1.712785976735649029e+00 -2.195166237943251275e+00
-1.316939235616185933e+01 -9.274119868135761280e+00 -1.819628753451595671e+01 -2.989155081492219868e+00 -1.371914467977987151e+01 -9.374082855687932536e+00 -1.356145803938956718e+01 -1.003171730627062175e+01 -4.387117232343087925e-01 4.082085270048992770e-02 -1.914413348593061004e+00 -9.549273153671199443e-01 -2.589226893416346265e+00 -2.360744788890888124e+00 -1.567298800106710521e+00 -1.298390939831230995e+00
-1.330705619614965052e+01 -9.298397684474046798e+00 -1.857940250992263742e+01 -3.181264913318193610e+00 -1.417885572209542921e+01 -9.884503038929750574e+00 -1.388550741321274273e+01 -1.022139087594448803e+01 -8.558816160819373575e-01 -2.618280241354520310e-01 -1.909091684210051598e+00 -9.622941773470972127e-01 -1.987582825539428333e+00 -2.792524537813007690e+00 -1.757094639519009238e+00 -5.565954520931916116e-01
-1.349887120445055722e+01 -9.372339752284219117e+00 -1.896146119856778256e+01 -3.374829976389863706e+00 -1.437579452523976897e+01 -1.045931757594845024e+01 -1.441923414465543729e+01 -1.029555060912380426e+01 -1.044162094061292123e+00 -4.629643286135445290e-01 -1.903868193609819182e+00 -9.694507494569328809e-01 4.438468259959656992e-01 -1.469629088708347631e+00 -4.005467303675279922e+00 -1.671198024609922950e+00
-1.372121757409110643e+01 -9.479831906171169109e+00 -1.934248127130738126e+01 -3.569809833888791140e+00 -1.452220039862485734e+01 -1.057239636700668051e+01 -1.497400106042326762e+01 -1.079648120775956066e+01 -1.168261324384727740e+00 -6.050284585460422582e-01 -1.898725991003801461e+00 -9.764168947408354837e-01 -1.403656778928955351e+00 -5.124974027226651963e-01 -2.039006671032936868e+00 -2.479299435379207495e+00
-1.396567469838945286e+01 -9.613449723323878260e+00 -1.972247853419430541e+01 -3.766167048842036014e+00 -1.484576135695157006e+01 -1.069945720550167678e+01 -1.533052494644448061e+01 -1.125592673823856060e+01 -1.269173440257751917e+00 -7.253961775659673039e-01 -1.893657455494149877e+00 -9.831986847690216136e-01 -1.752609053689945462e+00 -7.436780096923509831e-01 -1.594210815908573720e+00 -2.120969319361409422e+00
-1.422918445102923712e+01 -9.769439059340527365e+00 -2.010146613617295941e+01 -3.963866376241612421e+00 -1.520982228213853382e+01 -1.086632065515488854e+01 -1.562850589817220204e+01 -1.165185602624901229e+01 -1.359121687087221808e+00 -8.288462901708640862e-01 -1.888647889976920569e+00 -9.898147590196690881e-01 -1.861218510597866027e+00 -9.144151622021996495e-01 -1.400662677688413238e+00 -1.840165979996015722e+00
-1.450985953108440185e+01 -9.944769029890965228e+00 -2.047945511070846791e+01 -4.162876674608295247e+00 -1.558675848326601354e+01 -1.106405550342144650e+01 -1.589744487398717609e+01 -1.199626231014522837e+01 -1.440759885205801449e+00 -9.190683056977654308e-01 -1.883690473825117451e+00 -9.962852434485566233e-01 -1.892507021406868661e+00 -1.056151280180587682e+00 -1.292693384912634080e+00 -1.601737362061839365e+00
-1.480618264183093657e+01 -1.013717351019069746e+01 -2.085645561628871647e+01 -4.363170478588992651e+00 -1.596598238778622125e+01 -1.128905319856630740e+01 -1.614943658467335652e+01 -1.229504773179986188e+01 -1.515495044628399235e+00 -9.998473186626919418e-01 -1.878782805390669219e+00 -1.002626551355529250e+00 -1.887706902837274159e+00 -1.189104498284858868e+00 -1.227666012494078585e+00 -1.381663823085669041e+00
-1.511688831219169238e+01 -1.034510127329183682e+01 -2.123247758559255516e+01 -4.564723224479664054e+00 -1.634185735415730178e+01 -1.154101418078255215e+01 -1.639137321017085114e+01 -1.255008764167172153e+01 -1.584475545468355451e+00 -1.074500332948400860e+00 -1.873924793040145254e+00 -1.008851291200171474e+00 -1.860136461175851297e+00 -1.327562011490142302e+00 -1.191113965666069419e+00 -1.162328555750033798e+00
-1.544092496055635877e+01 -1.056761780567878617e+01 -2.160753106918208388e+01 -4.767512531283988331e+00 -1.671010344889634069e+01 -1.182257755152042478e+01 -1.662857621501077787e+01 -1.275969983282249487e+01 -1.648690613688528872e+00 -1.145896161746557285e+00 -1.869117569801178602e+00 -1.014968714621245605e+00 -1.810829105901279101e+00 -1.487897187030196244e+00 -1.181013475959434622e+00 -9.244801279907494118e-01
-1.577742538665352789e+01 -1.080434048867142138e+01 -2.198162640787020550e+01 -4.971517569691012994e+00 -1.706534329554237317e+01 -1.214076374864662711e+01 -1.686727983511260831e+01 -1.291726731537654338e+01 -1.709001492361344576e+00 -1.216735329329839077e+00 -1.864362791703401134e+00 -1.020985106641180140e+00 -1.725830645085598469e+00 -1.700551753341267958e+00 -1.210455836200077462e+00 -6.349700020764614816e-01
-1.612569339297970217e+01 -1.105545006449298739e+01 -2.235477426521060096e+01 -5.176718490734883993e+00 -1.739509332681220499e+01 -1.251316986081861238e+01 -1.712065317170934620e+01 -1.300503210741901761e+01 -1.766307098173435453e+00 -1.290053178894399188e+00 -1.859661847912627453e+00 -1.026903979749467455e+00 -1.530164436517071014e+00 -2.056106222336731459e+00 -1.353517382747287279e+00 -2.001788104081499153e-01
-1.648528019900687624e+01 -1.132185068409055972e+01 -2.272698539527188899e+01 -5.383095883329064080e+00 -1.760753901069799099e+01 -1.300199032072801408e+01 -1.748094878326827839e+01 -1.295991503639780795e+01 -1.822547372435560975e+00 -1.370269628592248434e+00 -1.855013404294585833e+00 -1.032726393124918207e+00 5.029392587473892062e-01 -2.791367192274660791e+00 -3.335029247367663707e+00 6.211210226030796644e-01
-1.685642575968477885e+01 -1.160542733055656228e+01 -2.309826936178901491e+01 -5.590631076773979302e+00 -1.765663384338019881e+01 -1.301728477598336298e+01 -1.799396365492419747e+01 -1.336999014231143867e+01 -1.882498377659129529e+00 -1.462727037649106165e+00 -1.850407118330517520e+00 -1.038461028084984417e+00 -1.215571872626361127e+00 2.828314456478270289e-02 -1.561173396734413021e+00 -2.100337270219436281e+00
-1.724060802508986612e+01 -1.190976386191947256e+01 -2.346863375877958546e+01 -5.799307344451399615e+00 -1.793205225822267934e+01 -1.305098454392013174e+01 -1.826853780921916126e+01 -1.373975897641421007e+01 -1.954688477893775644e+00 -1.579773082361194625e+00 -1.845834375265795302e+00 -1.044115617492870740e+00 -1.464259883218459679e+00 -3.115879648458885764e-01 -1.244868028972390128e+00 -1.637765526688790052e+00
-1.764163811753471478e+01 -1.224136716883330323e+01 -2.383808453587877096e+01 -6.009109646336892041e+00 -1.823004263371334943e+01 -1.312903969679974736e+01 -1.850460579571764796e+01 -1.403677961581521139e+01 -2.053966711284743063e+00 -1.738982567484487651e+00 -1.841288690006778639e+00 -1.049700598119927886e+00 -1.489460344406914771e+00 -4.437922883946393560e-01 -1.124935019651984947e+00 -1.340766737389689434e+00
-1.806803063801737963e+01 -1.261251883496589876e+01 -2.420662693290020684e+01 -6.220024991488378063e+00 -1.852145790015572402e+01 -1.321951406710229371e+01 -1.872279484330434229e+01 -1.428071963530850574e+01 -2.219369517930506852e+00 -1.988451977946616545e+00 -1.836768741528449267e+00 -1.055225071264380032e+00 -1.395731897318612580e+00 -4.305338537039973268e-01 -1.057780608572853387e+00 -1.099031288473751200e+00
-1.855061212796478998e+01 -1.306073822760459180e+01 -2.457426615409267612e+01 -6.432041923410746875e+00 -1.876863653892949912e+01 -1.327810286733814138e+01 -1.892993472492381457e+01 -1.447837591159148118e+01 -2.759654666591847327e+00 -2.649714745715477715e+00 -1.832275187067335942e+00 -1.060695165472699930e+00 -9.061702536226243776e-01 1.107168621502729877e-02 -1.011550658068614883e+00 -8.739039664155956455e-01
-1.895501754661194482e+01 -1.320234993310941185e+01 -2.494100761253892173e+01 -6.645149666139932521e+00 -1.910306607389930278e+01 -1.368922085478935458e+01 -1.912889754439379786e+01 -1.462901987698619699e+01 -1.349625687360977766e+00 -3.744999419261061391e-01 -1.827809324034851191e+00 -1.066109714556341403e+00 -2.354407778332376022e+00 -2.519519117371205930e+00 -9.778079756222232133e-01 -6.131134175350961835e-01
-1.924258792727852452e+01 -1.333495057342340040e+01 -2.530685715827360838e+01 -6.859335967499598397e+00 -1.955574240169173450e+01 -1.417682358312275959e+01 -1.932734052173319839e+01 -1.471111160805900298e+01 -1.497949692661044940e+00 -8.739333081525295643e-01 -1.823374930751618717e+00 -1.071458234158446654e+00 -2.148308916578494543e+00 -2.475631573168171506e+00 -1.040017225359269881e+00 -1.522190759096020141e-01
-1.955035013268241784e+01 -1.354036287739441846e+01 -2.567182170765906690e+01 -7.074587127142807574e+00 -1.991337056568199770e+01 -1.471764536362565146e+01 -1.960152483448672456e+01 -1.466610776502178837e+01 -1.565585223571164919e+00 -1.167184615101703349e+00 -1.818977565230221138e+00 -1.076735940048097584e+00 -1.101928701922939569e+00 -2.842521356149755984e+00 -2.023159274626102455e+00 5.131997199108078167e-01
-1.986926552002196900e+01 -1.380461316738055011e+01 -2.603590825295226097e+01 -7.290888668383629145e+00 -2.001484739575139216e+01 -1.516672255384355417e+01 -2.012158530331769768e+01 -1.465296014465680940e+01 -1.623824675495185499e+00 -1.481890173425248758e+00 -1.814609549530627808e+00 -1.081943567705316189e+00 -3.362192452967043277e-01 -1.647477836809615015e+00 -2.734997295027910891e+00 -3.619306134485686388e-01
-2.020651684914195201e+01 -1.413858382155738802e+01 -2.639912148574890693e+01 -7.508228738787571466e+00 -2.010035776292188814e+01 -1.543879617570733842e+01 -2.064014960576369617e+01 -1.474605719929214054e+01 -1.760883861616354018e+00 -1.860824119150971123e+00 -1.810262311004160685e+00 -1.087103986308018966e+00 -5.184288683554774124e-01 -1.146330432837276314e+00 -2.420075724374435300e+00 -4.789836530924824753e-01
-2.058676506681403851e+01 -1.455436492376715840e+01 -2.676146590346522558e+01 -7.726599470234134515e+00 -2.022020417161744632e+01 -1.564006685491281523e+01 -2.108224979321289183e+01 -1.482711608751024990e+01 -2.082439674776596306e+00 -2.295943698205046513e+00 -1.805938996754466341e+00 -1.092230936447954770e+00 -6.747422366005570993e-01 -8.750148341057124579e-01 -1.946529857218807003e+00 -3.100527226300349715e-01
-2.108006448237305364e+01 -1.504627039696408453e+01 -2.712294621641143877e+01 -7.945994648657249471e+00 -2.037231434596207436e+01 -1.579159330149339269e+01 -2.137989912189621577e+01 -1.488077039038953941e+01 -2.999747396010971734e+00 -2.446465375550219701e+00 -1.801637909451726749e+00 -1.097327230879871829e+00 -8.536343809287855189e-01 -6.418738149949090310e-01 -8.546310789589415258e-01 -3.875757699637501497e-01
-2.174155072201683581e+01 -1.538140771695029407e+01 -2.748356694026368174e+01 -8.166406865529445724e+00 -2.056544955702406341e+01 -1.590199242633480914e+01 -2.146919617887139964e+01 -1.513130312976966785e+01 -3.066753065855621241e+00 -8.701641653904366169e-01 -1.797363058560451199e+00 -1.102377265035539899e+00 -1.073880017833128253e+00 -4.721390453851458946e-01 -5.716546231012248347e-01 -2.128561715577629965e+00
